"key_ID","year","member_state_ID","member_state","member_state_code","decision_type_ID","decision_type","count_decisions"
232,1988,12,"Spain","ES",12,"Article 10(1) of Council Regulation (EU) 2015/1589: withdrawal of notification (before formal investigation procedure)",0
233,1988,12,"Spain","ES",13,"Article 10(2) of Council Regulation (EU) 2015/1589: withdrawal of notification (after formal investigation procedure)",0
234,1988,12,"Spain","ES",14,"Article 11 of Council Regulation (EU) 2015/1589: revocation of a decision",0
235,1988,12,"Spain","ES",15,"Article 12(3) of Council Regulation (EU) 2015/1589: information injunction",0
236,1988,12,"Spain","ES",16,"Article 13(1) of Council Regulation (EU) 2015/1589: suspension injunction",0
237,1988,12,"Spain","ES",17,"Article 14 of Council Regulation (EU) 2015/1589: referral to the Court of Justice (non-compliance with an injunction)",0
238,1988,12,"Spain","ES",18,"Article 22 of Council Regulation (EU) 2015/1589: proposal for appropriate measures",0
239,1988,12,"Spain","ES",19,"Article 108(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Commission decision)",1
240,1988,12,"Spain","ES",20,"Article 260(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Court judgment)",0
241,1989,1,"Belgium","BE",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",0
242,1989,1,"Belgium","BE",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",0
243,1989,1,"Belgium","BE",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",0
244,1989,1,"Belgium","BE",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",0
245,1989,1,"Belgium","BE",5,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to extend proceedings",0
246,1989,1,"Belgium","BE",6,"Article 9(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid (after formal investigation procedure)",0
247,1989,1,"Belgium","BE",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",0
248,1989,1,"Belgium","BE",8,"Article 9(4) of Council Regulation (EU) 2015/1589: conditional decision",0
249,1989,1,"Belgium","BE",9,"Article 9(5) of Council Regulation (EU) 2015/1589: negative decision on notified aid",0
250,1989,1,"Belgium","BE",10,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision without recovery",0
251,1989,1,"Belgium","BE",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",0
252,1989,1,"Belgium","BE",12,"Article 10(1) of Council Regulation (EU) 2015/1589: withdrawal of notification (before formal investigation procedure)",0
253,1989,1,"Belgium","BE",13,"Article 10(2) of Council Regulation (EU) 2015/1589: withdrawal of notification (after formal investigation procedure)",0
254,1989,1,"Belgium","BE",14,"Article 11 of Council Regulation (EU) 2015/1589: revocation of a decision",0
255,1989,1,"Belgium","BE",15,"Article 12(3) of Council Regulation (EU) 2015/1589: information injunction",0
256,1989,1,"Belgium","BE",16,"Article 13(1) of Council Regulation (EU) 2015/1589: suspension injunction",0
257,1989,1,"Belgium","BE",17,"Article 14 of Council Regulation (EU) 2015/1589: referral to the Court of Justice (non-compliance with an injunction)",0
258,1989,1,"Belgium","BE",18,"Article 22 of Council Regulation (EU) 2015/1589: proposal for appropriate measures",0
259,1989,1,"Belgium","BE",19,"Article 108(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Commission decision)",0
260,1989,1,"Belgium","BE",20,"Article 260(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Court judgment)",0
261,1989,2,"France","FR",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",0
262,1989,2,"France","FR",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",0
263,1989,2,"France","FR",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",0
264,1989,2,"France","FR",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",0
265,1989,2,"France","FR",5,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to extend proceedings",0
266,1989,2,"France","FR",6,"Article 9(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid (after formal investigation procedure)",0
267,1989,2,"France","FR",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",0
268,1989,2,"France","FR",8,"Article 9(4) of Council Regulation (EU) 2015/1589: conditional decision",0
269,1989,2,"France","FR",9,"Article 9(5) of Council Regulation (EU) 2015/1589: negative decision on notified aid",0
270,1989,2,"France","FR",10,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision without recovery",0
271,1989,2,"France","FR",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",0
272,1989,2,"France","FR",12,"Article 10(1) of Council Regulation (EU) 2015/1589: withdrawal of notification (before formal investigation procedure)",0
273,1989,2,"France","FR",13,"Article 10(2) of Council Regulation (EU) 2015/1589: withdrawal of notification (after formal investigation procedure)",0
274,1989,2,"France","FR",14,"Article 11 of Council Regulation (EU) 2015/1589: revocation of a decision",0
275,1989,2,"France","FR",15,"Article 12(3) of Council Regulation (EU) 2015/1589: information injunction",0
276,1989,2,"France","FR",16,"Article 13(1) of Council Regulation (EU) 2015/1589: suspension injunction",0
277,1989,2,"France","FR",17,"Article 14 of Council Regulation (EU) 2015/1589: referral to the Court of Justice (non-compliance with an injunction)",0
278,1989,2,"France","FR",18,"Article 22 of Council Regulation (EU) 2015/1589: proposal for appropriate measures",0
279,1989,2,"France","FR",19,"Article 108(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Commission decision)",0
280,1989,2,"France","FR",20,"Article 260(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Court judgment)",0
281,1989,3,"Germany","DE",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",0
282,1989,3,"Germany","DE",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",0
283,1989,3,"Germany","DE",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",0
284,1989,3,"Germany","DE",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",0
285,1989,3,"Germany","DE",5,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to extend proceedings",0
286,1989,3,"Germany","DE",6,"Article 9(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid (after formal investigation procedure)",0
287,1989,3,"Germany","DE",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",0
288,1989,3,"Germany","DE",8,"Article 9(4) of Council Regulation (EU) 2015/1589: conditional decision",0
289,1989,3,"Germany","DE",9,"Article 9(5) of Council Regulation (EU) 2015/1589: negative decision on notified aid",0
290,1989,3,"Germany","DE",10,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision without recovery",0
291,1989,3,"Germany","DE",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",0
292,1989,3,"Germany","DE",12,"Article 10(1) of Council Regulation (EU) 2015/1589: withdrawal of notification (before formal investigation procedure)",0
293,1989,3,"Germany","DE",13,"Article 10(2) of Council Regulation (EU) 2015/1589: withdrawal of notification (after formal investigation procedure)",0
294,1989,3,"Germany","DE",14,"Article 11 of Council Regulation (EU) 2015/1589: revocation of a decision",0
295,1989,3,"Germany","DE",15,"Article 12(3) of Council Regulation (EU) 2015/1589: information injunction",0
296,1989,3,"Germany","DE",16,"Article 13(1) of Council Regulation (EU) 2015/1589: suspension injunction",0
297,1989,3,"Germany","DE",17,"Article 14 of Council Regulation (EU) 2015/1589: referral to the Court of Justice (non-compliance with an injunction)",0
298,1989,3,"Germany","DE",18,"Article 22 of Council Regulation (EU) 2015/1589: proposal for appropriate measures",0
299,1989,3,"Germany","DE",19,"Article 108(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Commission decision)",0
300,1989,3,"Germany","DE",20,"Article 260(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Court judgment)",0
301,1989,4,"Italy","IT",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",0
302,1989,4,"Italy","IT",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",0
303,1989,4,"Italy","IT",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",0
304,1989,4,"Italy","IT",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",0
305,1989,4,"Italy","IT",5,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to extend proceedings",0
306,1989,4,"Italy","IT",6,"Article 9(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid (after formal investigation procedure)",0
307,1989,4,"Italy","IT",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",0
308,1989,4,"Italy","IT",8,"Article 9(4) of Council Regulation (EU) 2015/1589: conditional decision",0
309,1989,4,"Italy","IT",9,"Article 9(5) of Council Regulation (EU) 2015/1589: negative decision on notified aid",0
310,1989,4,"Italy","IT",10,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision without recovery",0
311,1989,4,"Italy","IT",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",0
312,1989,4,"Italy","IT",12,"Article 10(1) of Council Regulation (EU) 2015/1589: withdrawal of notification (before formal investigation procedure)",0
313,1989,4,"Italy","IT",13,"Article 10(2) of Council Regulation (EU) 2015/1589: withdrawal of notification (after formal investigation procedure)",0
314,1989,4,"Italy","IT",14,"Article 11 of Council Regulation (EU) 2015/1589: revocation of a decision",0
315,1989,4,"Italy","IT",15,"Article 12(3) of Council Regulation (EU) 2015/1589: information injunction",0
316,1989,4,"Italy","IT",16,"Article 13(1) of Council Regulation (EU) 2015/1589: suspension injunction",0
317,1989,4,"Italy","IT",17,"Article 14 of Council Regulation (EU) 2015/1589: referral to the Court of Justice (non-compliance with an injunction)",0
318,1989,4,"Italy","IT",18,"Article 22 of Council Regulation (EU) 2015/1589: proposal for appropriate measures",0
319,1989,4,"Italy","IT",19,"Article 108(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Commission decision)",0
320,1989,4,"Italy","IT",20,"Article 260(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Court judgment)",0
321,1989,5,"Luxembourg","LU",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",0
322,1989,5,"Luxembourg","LU",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",0
323,1989,5,"Luxembourg","LU",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",0
324,1989,5,"Luxembourg","LU",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",0
325,1989,5,"Luxembourg","LU",5,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to extend proceedings",0
326,1989,5,"Luxembourg","LU",6,"Article 9(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid (after formal investigation procedure)",0
327,1989,5,"Luxembourg","LU",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",0
328,1989,5,"Luxembourg","LU",8,"Article 9(4) of Council Regulation (EU) 2015/1589: conditional decision",0
329,1989,5,"Luxembourg","LU",9,"Article 9(5) of Council Regulation (EU) 2015/1589: negative decision on notified aid",0
330,1989,5,"Luxembourg","LU",10,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision without recovery",0
331,1989,5,"Luxembourg","LU",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",0
332,1989,5,"Luxembourg","LU",12,"Article 10(1) of Council Regulation (EU) 2015/1589: withdrawal of notification (before formal investigation procedure)",0
333,1989,5,"Luxembourg","LU",13,"Article 10(2) of Council Regulation (EU) 2015/1589: withdrawal of notification (after formal investigation procedure)",0
334,1989,5,"Luxembourg","LU",14,"Article 11 of Council Regulation (EU) 2015/1589: revocation of a decision",0
335,1989,5,"Luxembourg","LU",15,"Article 12(3) of Council Regulation (EU) 2015/1589: information injunction",0
336,1989,5,"Luxembourg","LU",16,"Article 13(1) of Council Regulation (EU) 2015/1589: suspension injunction",0
337,1989,5,"Luxembourg","LU",17,"Article 14 of Council Regulation (EU) 2015/1589: referral to the Court of Justice (non-compliance with an injunction)",0
338,1989,5,"Luxembourg","LU",18,"Article 22 of Council Regulation (EU) 2015/1589: proposal for appropriate measures",0
339,1989,5,"Luxembourg","LU",19,"Article 108(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Commission decision)",0
340,1989,5,"Luxembourg","LU",20,"Article 260(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Court judgment)",0
