"key_ID","year","member_state_ID","member_state","member_state_code","aid_instrument_ID","aid_instrument","count_awards","total_amount_euros"
1806,2020,9,"United Kingdom","UK",6,"provision of risk finance",0,0
1807,2020,9,"United Kingdom","UK",7,"reduction of social security contributions",0,0
1808,2020,9,"United Kingdom","UK",8,"reimbursable grant",0,0
1809,2020,9,"United Kingdom","UK",9,"soft loan",936,17548000
1810,2020,9,"United Kingdom","UK",10,"subsidised services",0,0
1811,2020,9,"United Kingdom","UK",11,"tax advantage or tax exemption",1,1500000
1812,2020,9,"United Kingdom","UK",12,"tax allowance",0,0
1813,2020,9,"United Kingdom","UK",13,"tax base reduction",0,0
1814,2020,9,"United Kingdom","UK",14,"tax rate reduction",0,0
1815,2020,9,"United Kingdom","UK",15,"other",127,75967000
1816,2020,10,"Greece","EL",1,"direct grant",6,4288000
1817,2020,10,"Greece","EL",2,"guarantee",0,0
1818,2020,10,"Greece","EL",3,"interest rate subsidy",16,37276000
1819,2020,10,"Greece","EL",4,"loan",0,0
1820,2020,10,"Greece","EL",5,"provision of risk capital",0,0
1821,2020,10,"Greece","EL",6,"provision of risk finance",0,0
1822,2020,10,"Greece","EL",7,"reduction of social security contributions",0,0
1823,2020,10,"Greece","EL",8,"reimbursable grant",0,0
1824,2020,10,"Greece","EL",9,"soft loan",0,0
1825,2020,10,"Greece","EL",10,"subsidised services",0,0
1826,2020,10,"Greece","EL",11,"tax advantage or tax exemption",0,0
1827,2020,10,"Greece","EL",12,"tax allowance",0,0
1828,2020,10,"Greece","EL",13,"tax base reduction",0,0
1829,2020,10,"Greece","EL",14,"tax rate reduction",0,0
1830,2020,10,"Greece","EL",15,"other",0,0
1831,2020,11,"Portugal","PT",1,"direct grant",0,0
1832,2020,11,"Portugal","PT",2,"guarantee",0,0
1833,2020,11,"Portugal","PT",3,"interest rate subsidy",206,65135000
1834,2020,11,"Portugal","PT",4,"loan",42,23251000
1835,2020,11,"Portugal","PT",5,"provision of risk capital",0,0
1836,2020,11,"Portugal","PT",6,"provision of risk finance",0,0
1837,2020,11,"Portugal","PT",7,"reduction of social security contributions",0,0
1838,2020,11,"Portugal","PT",8,"reimbursable grant",0,0
1839,2020,11,"Portugal","PT",9,"soft loan",0,0
1840,2020,11,"Portugal","PT",10,"subsidised services",0,0
1841,2020,11,"Portugal","PT",11,"tax advantage or tax exemption",0,0
1842,2020,11,"Portugal","PT",12,"tax allowance",0,0
1843,2020,11,"Portugal","PT",13,"tax base reduction",0,0
1844,2020,11,"Portugal","PT",14,"tax rate reduction",0,0
1845,2020,11,"Portugal","PT",15,"other",0,0
1846,2020,12,"Spain","ES",1,"direct grant",0,0
1847,2020,12,"Spain","ES",2,"guarantee",0,0
1848,2020,12,"Spain","ES",3,"interest rate subsidy",0,0
1849,2020,12,"Spain","ES",4,"loan",0,0
1850,2020,12,"Spain","ES",5,"provision of risk capital",0,0
1851,2020,12,"Spain","ES",6,"provision of risk finance",0,0
1852,2020,12,"Spain","ES",7,"reduction of social security contributions",0,0
1853,2020,12,"Spain","ES",8,"reimbursable grant",0,0
1854,2020,12,"Spain","ES",9,"soft loan",0,0
1855,2020,12,"Spain","ES",10,"subsidised services",0,0
1856,2020,12,"Spain","ES",11,"tax advantage or tax exemption",0,0
1857,2020,12,"Spain","ES",12,"tax allowance",0,0
1858,2020,12,"Spain","ES",13,"tax base reduction",0,0
1859,2020,12,"Spain","ES",14,"tax rate reduction",0,0
1860,2020,12,"Spain","ES",15,"other",0,0
1861,2020,13,"Austria","AT",1,"direct grant",65,165142000
1862,2020,13,"Austria","AT",2,"guarantee",9,1807000
1863,2020,13,"Austria","AT",3,"interest rate subsidy",116,108024000
1864,2020,13,"Austria","AT",4,"loan",11,663000
1865,2020,13,"Austria","AT",5,"provision of risk capital",2,2638000
1866,2020,13,"Austria","AT",6,"provision of risk finance",0,0
1867,2020,13,"Austria","AT",7,"reduction of social security contributions",0,0
1868,2020,13,"Austria","AT",8,"reimbursable grant",0,0
1869,2020,13,"Austria","AT",9,"soft loan",0,0
1870,2020,13,"Austria","AT",10,"subsidised services",0,0
1871,2020,13,"Austria","AT",11,"tax advantage or tax exemption",0,0
1872,2020,13,"Austria","AT",12,"tax allowance",0,0
1873,2020,13,"Austria","AT",13,"tax base reduction",0,0
1874,2020,13,"Austria","AT",14,"tax rate reduction",0,0
1875,2020,13,"Austria","AT",15,"other",0,0
1876,2020,14,"Finland","FI",1,"direct grant",21,43710000
1877,2020,14,"Finland","FI",2,"guarantee",0,0
1878,2020,14,"Finland","FI",3,"interest rate subsidy",113,190880000
1879,2020,14,"Finland","FI",4,"loan",17,11029000
1880,2020,14,"Finland","FI",5,"provision of risk capital",0,0
1881,2020,14,"Finland","FI",6,"provision of risk finance",5,22250000
1882,2020,14,"Finland","FI",7,"reduction of social security contributions",0,0
1883,2020,14,"Finland","FI",8,"reimbursable grant",0,0
1884,2020,14,"Finland","FI",9,"soft loan",0,0
1885,2020,14,"Finland","FI",10,"subsidised services",0,0
1886,2020,14,"Finland","FI",11,"tax advantage or tax exemption",0,0
1887,2020,14,"Finland","FI",12,"tax allowance",0,0
1888,2020,14,"Finland","FI",13,"tax base reduction",0,0
1889,2020,14,"Finland","FI",14,"tax rate reduction",0,0
1890,2020,14,"Finland","FI",15,"other",0,0
1891,2020,15,"Sweden","SE",1,"direct grant",0,0
1892,2020,15,"Sweden","SE",2,"guarantee",0,0
1893,2020,15,"Sweden","SE",3,"interest rate subsidy",1391,365674000
1894,2020,15,"Sweden","SE",4,"loan",0,0
1895,2020,15,"Sweden","SE",5,"provision of risk capital",0,0
1896,2020,15,"Sweden","SE",6,"provision of risk finance",0,0
1897,2020,15,"Sweden","SE",7,"reduction of social security contributions",0,0
1898,2020,15,"Sweden","SE",8,"reimbursable grant",0,0
1899,2020,15,"Sweden","SE",9,"soft loan",0,0
1900,2020,15,"Sweden","SE",10,"subsidised services",8,6883000
1901,2020,15,"Sweden","SE",11,"tax advantage or tax exemption",0,0
1902,2020,15,"Sweden","SE",12,"tax allowance",0,0
1903,2020,15,"Sweden","SE",13,"tax base reduction",0,0
1904,2020,15,"Sweden","SE",14,"tax rate reduction",0,0
1905,2020,15,"Sweden","SE",15,"other",0,0
1906,2020,16,"Cyprus","CY",1,"direct grant",0,0
1907,2020,16,"Cyprus","CY",2,"guarantee",0,0
1908,2020,16,"Cyprus","CY",3,"interest rate subsidy",0,0
1909,2020,16,"Cyprus","CY",4,"loan",0,0
1910,2020,16,"Cyprus","CY",5,"provision of risk capital",0,0
1911,2020,16,"Cyprus","CY",6,"provision of risk finance",0,0
1912,2020,16,"Cyprus","CY",7,"reduction of social security contributions",0,0
1913,2020,16,"Cyprus","CY",8,"reimbursable grant",0,0
1914,2020,16,"Cyprus","CY",9,"soft loan",0,0
1915,2020,16,"Cyprus","CY",10,"subsidised services",0,0
1916,2020,16,"Cyprus","CY",11,"tax advantage or tax exemption",0,0
1917,2020,16,"Cyprus","CY",12,"tax allowance",0,0
1918,2020,16,"Cyprus","CY",13,"tax base reduction",0,0
1919,2020,16,"Cyprus","CY",14,"tax rate reduction",0,0
1920,2020,16,"Cyprus","CY",15,"other",0,0
1921,2020,17,"Czech Republic","CZ",1,"direct grant",6,862000
1922,2020,17,"Czech Republic","CZ",2,"guarantee",0,0
1923,2020,17,"Czech Republic","CZ",3,"interest rate subsidy",180,179886000
1924,2020,17,"Czech Republic","CZ",4,"loan",0,0
1925,2020,17,"Czech Republic","CZ",5,"provision of risk capital",0,0
1926,2020,17,"Czech Republic","CZ",6,"provision of risk finance",0,0
1927,2020,17,"Czech Republic","CZ",7,"reduction of social security contributions",0,0
1928,2020,17,"Czech Republic","CZ",8,"reimbursable grant",0,0
1929,2020,17,"Czech Republic","CZ",9,"soft loan",0,0
1930,2020,17,"Czech Republic","CZ",10,"subsidised services",1,200000
1931,2020,17,"Czech Republic","CZ",11,"tax advantage or tax exemption",17,104572000
1932,2020,17,"Czech Republic","CZ",12,"tax allowance",0,0
1933,2020,17,"Czech Republic","CZ",13,"tax base reduction",0,0
1934,2020,17,"Czech Republic","CZ",14,"tax rate reduction",0,0
1935,2020,17,"Czech Republic","CZ",15,"other",9,4383000
1936,2020,18,"Estonia","EE",1,"direct grant",2,866000
1937,2020,18,"Estonia","EE",2,"guarantee",49,47756000
1938,2020,18,"Estonia","EE",3,"interest rate subsidy",54,96596000
1939,2020,18,"Estonia","EE",4,"loan",49,8204000
1940,2020,18,"Estonia","EE",5,"provision of risk capital",0,0
1941,2020,18,"Estonia","EE",6,"provision of risk finance",0,0
1942,2020,18,"Estonia","EE",7,"reduction of social security contributions",0,0
1943,2020,18,"Estonia","EE",8,"reimbursable grant",0,0
1944,2020,18,"Estonia","EE",9,"soft loan",49,123746000
1945,2020,18,"Estonia","EE",10,"subsidised services",18,2470000
1946,2020,18,"Estonia","EE",11,"tax advantage or tax exemption",0,0
1947,2020,18,"Estonia","EE",12,"tax allowance",0,0
1948,2020,18,"Estonia","EE",13,"tax base reduction",0,0
1949,2020,18,"Estonia","EE",14,"tax rate reduction",0,0
1950,2020,18,"Estonia","EE",15,"other",0,0
1951,2020,19,"Hungary","HU",1,"direct grant",228,39465000
1952,2020,19,"Hungary","HU",2,"guarantee",0,0
1953,2020,19,"Hungary","HU",3,"interest rate subsidy",124,262709000
1954,2020,19,"Hungary","HU",4,"loan",0,0
1955,2020,19,"Hungary","HU",5,"provision of risk capital",0,0
1956,2020,19,"Hungary","HU",6,"provision of risk finance",1,1488000
1957,2020,19,"Hungary","HU",7,"reduction of social security contributions",0,0
1958,2020,19,"Hungary","HU",8,"reimbursable grant",0,0
1959,2020,19,"Hungary","HU",9,"soft loan",0,0
1960,2020,19,"Hungary","HU",10,"subsidised services",2,230000
1961,2020,19,"Hungary","HU",11,"tax advantage or tax exemption",0,0
1962,2020,19,"Hungary","HU",12,"tax allowance",0,0
1963,2020,19,"Hungary","HU",13,"tax base reduction",0,0
1964,2020,19,"Hungary","HU",14,"tax rate reduction",0,0
1965,2020,19,"Hungary","HU",15,"other",0,0
1966,2020,20,"Latvia","LV",1,"direct grant",0,0
1967,2020,20,"Latvia","LV",2,"guarantee",25,0
1968,2020,20,"Latvia","LV",3,"interest rate subsidy",13,13141000
1969,2020,20,"Latvia","LV",4,"loan",0,0
1970,2020,20,"Latvia","LV",5,"provision of risk capital",0,0
1971,2020,20,"Latvia","LV",6,"provision of risk finance",0,0
1972,2020,20,"Latvia","LV",7,"reduction of social security contributions",0,0
1973,2020,20,"Latvia","LV",8,"reimbursable grant",0,0
1974,2020,20,"Latvia","LV",9,"soft loan",331,0
1975,2020,20,"Latvia","LV",10,"subsidised services",0,0
1976,2020,20,"Latvia","LV",11,"tax advantage or tax exemption",3,7750000
1977,2020,20,"Latvia","LV",12,"tax allowance",0,0
1978,2020,20,"Latvia","LV",13,"tax base reduction",0,0
1979,2020,20,"Latvia","LV",14,"tax rate reduction",0,0
1980,2020,20,"Latvia","LV",15,"other",0,0
1981,2020,21,"Lithuania","LT",1,"direct grant",0,0
1982,2020,21,"Lithuania","LT",2,"guarantee",0,0
1983,2020,21,"Lithuania","LT",3,"interest rate subsidy",18,36138000
1984,2020,21,"Lithuania","LT",4,"loan",0,0
1985,2020,21,"Lithuania","LT",5,"provision of risk capital",0,0
1986,2020,21,"Lithuania","LT",6,"provision of risk finance",0,0
1987,2020,21,"Lithuania","LT",7,"reduction of social security contributions",0,0
1988,2020,21,"Lithuania","LT",8,"reimbursable grant",0,0
1989,2020,21,"Lithuania","LT",9,"soft loan",0,0
1990,2020,21,"Lithuania","LT",10,"subsidised services",0,0
1991,2020,21,"Lithuania","LT",11,"tax advantage or tax exemption",0,0
1992,2020,21,"Lithuania","LT",12,"tax allowance",0,0
1993,2020,21,"Lithuania","LT",13,"tax base reduction",0,0
1994,2020,21,"Lithuania","LT",14,"tax rate reduction",0,0
1995,2020,21,"Lithuania","LT",15,"other",1,1697000
1996,2020,22,"Malta","MT",1,"direct grant",0,0
1997,2020,22,"Malta","MT",2,"guarantee",0,0
1998,2020,22,"Malta","MT",3,"interest rate subsidy",0,0
1999,2020,22,"Malta","MT",4,"loan",0,0
2000,2020,22,"Malta","MT",5,"provision of risk capital",0,0
2001,2020,22,"Malta","MT",6,"provision of risk finance",0,0
2002,2020,22,"Malta","MT",7,"reduction of social security contributions",0,0
2003,2020,22,"Malta","MT",8,"reimbursable grant",0,0
2004,2020,22,"Malta","MT",9,"soft loan",0,0
2005,2020,22,"Malta","MT",10,"subsidised services",0,0
2006,2020,22,"Malta","MT",11,"tax advantage or tax exemption",0,0
2007,2020,22,"Malta","MT",12,"tax allowance",0,0
2008,2020,22,"Malta","MT",13,"tax base reduction",0,0
2009,2020,22,"Malta","MT",14,"tax rate reduction",0,0
2010,2020,22,"Malta","MT",15,"other",13,21466000
2011,2020,23,"Poland","PL",1,"direct grant",0,0
2012,2020,23,"Poland","PL",2,"guarantee",0,0
2013,2020,23,"Poland","PL",3,"interest rate subsidy",0,0
2014,2020,23,"Poland","PL",4,"loan",0,0
2015,2020,23,"Poland","PL",5,"provision of risk capital",0,0
2016,2020,23,"Poland","PL",6,"provision of risk finance",0,0
2017,2020,23,"Poland","PL",7,"reduction of social security contributions",0,0
2018,2020,23,"Poland","PL",8,"reimbursable grant",0,0
2019,2020,23,"Poland","PL",9,"soft loan",0,0
2020,2020,23,"Poland","PL",10,"subsidised services",0,0
2021,2020,23,"Poland","PL",11,"tax advantage or tax exemption",0,0
2022,2020,23,"Poland","PL",12,"tax allowance",0,0
2023,2020,23,"Poland","PL",13,"tax base reduction",0,0
2024,2020,23,"Poland","PL",14,"tax rate reduction",0,0
2025,2020,23,"Poland","PL",15,"other",0,0
2026,2020,24,"Slovakia","SK",1,"direct grant",0,0
2027,2020,24,"Slovakia","SK",2,"guarantee",0,0
2028,2020,24,"Slovakia","SK",3,"interest rate subsidy",13,28742000
2029,2020,24,"Slovakia","SK",4,"loan",0,0
2030,2020,24,"Slovakia","SK",5,"provision of risk capital",0,0
2031,2020,24,"Slovakia","SK",6,"provision of risk finance",1,600000
2032,2020,24,"Slovakia","SK",7,"reduction of social security contributions",0,0
2033,2020,24,"Slovakia","SK",8,"reimbursable grant",0,0
2034,2020,24,"Slovakia","SK",9,"soft loan",0,0
2035,2020,24,"Slovakia","SK",10,"subsidised services",0,0
2036,2020,24,"Slovakia","SK",11,"tax advantage or tax exemption",6,12497000
2037,2020,24,"Slovakia","SK",12,"tax allowance",0,0
2038,2020,24,"Slovakia","SK",13,"tax base reduction",0,0
2039,2020,24,"Slovakia","SK",14,"tax rate reduction",0,0
2040,2020,24,"Slovakia","SK",15,"other",49,59534000
2041,2020,25,"Slovenia","SI",1,"direct grant",0,0
2042,2020,25,"Slovenia","SI",2,"guarantee",0,0
2043,2020,25,"Slovenia","SI",3,"interest rate subsidy",0,0
2044,2020,25,"Slovenia","SI",4,"loan",0,0
2045,2020,25,"Slovenia","SI",5,"provision of risk capital",0,0
2046,2020,25,"Slovenia","SI",6,"provision of risk finance",0,0
2047,2020,25,"Slovenia","SI",7,"reduction of social security contributions",0,0
2048,2020,25,"Slovenia","SI",8,"reimbursable grant",0,0
2049,2020,25,"Slovenia","SI",9,"soft loan",0,0
2050,2020,25,"Slovenia","SI",10,"subsidised services",0,0
2051,2020,25,"Slovenia","SI",11,"tax advantage or tax exemption",0,0
2052,2020,25,"Slovenia","SI",12,"tax allowance",0,0
2053,2020,25,"Slovenia","SI",13,"tax base reduction",0,0
2054,2020,25,"Slovenia","SI",14,"tax rate reduction",0,0
2055,2020,25,"Slovenia","SI",15,"other",0,0
2056,2020,26,"Bulgaria","BG",1,"direct grant",0,0
2057,2020,26,"Bulgaria","BG",2,"guarantee",0,0
2058,2020,26,"Bulgaria","BG",3,"interest rate subsidy",113,23647000
2059,2020,26,"Bulgaria","BG",4,"loan",5,7906000
2060,2020,26,"Bulgaria","BG",5,"provision of risk capital",0,0
2061,2020,26,"Bulgaria","BG",6,"provision of risk finance",0,0
2062,2020,26,"Bulgaria","BG",7,"reduction of social security contributions",0,0
2063,2020,26,"Bulgaria","BG",8,"reimbursable grant",0,0
2064,2020,26,"Bulgaria","BG",9,"soft loan",0,0
2065,2020,26,"Bulgaria","BG",10,"subsidised services",0,0
2066,2020,26,"Bulgaria","BG",11,"tax advantage or tax exemption",0,0
2067,2020,26,"Bulgaria","BG",12,"tax allowance",0,0
2068,2020,26,"Bulgaria","BG",13,"tax base reduction",0,0
2069,2020,26,"Bulgaria","BG",14,"tax rate reduction",0,0
2070,2020,26,"Bulgaria","BG",15,"other",0,0
2071,2020,27,"Romania","RO",1,"direct grant",0,0
2072,2020,27,"Romania","RO",2,"guarantee",0,0
2073,2020,27,"Romania","RO",3,"interest rate subsidy",0,0
2074,2020,27,"Romania","RO",4,"loan",0,0
2075,2020,27,"Romania","RO",5,"provision of risk capital",0,0
2076,2020,27,"Romania","RO",6,"provision of risk finance",0,0
2077,2020,27,"Romania","RO",7,"reduction of social security contributions",0,0
2078,2020,27,"Romania","RO",8,"reimbursable grant",0,0
2079,2020,27,"Romania","RO",9,"soft loan",0,0
2080,2020,27,"Romania","RO",10,"subsidised services",0,0
2081,2020,27,"Romania","RO",11,"tax advantage or tax exemption",0,0
2082,2020,27,"Romania","RO",12,"tax allowance",0,0
2083,2020,27,"Romania","RO",13,"tax base reduction",0,0
2084,2020,27,"Romania","RO",14,"tax rate reduction",0,0
2085,2020,27,"Romania","RO",15,"other",0,0
2086,2020,28,"Croatia","HR",1,"direct grant",0,0
2087,2020,28,"Croatia","HR",2,"guarantee",0,0
2088,2020,28,"Croatia","HR",3,"interest rate subsidy",0,0
2089,2020,28,"Croatia","HR",4,"loan",0,0
2090,2020,28,"Croatia","HR",5,"provision of risk capital",0,0
2091,2020,28,"Croatia","HR",6,"provision of risk finance",0,0
2092,2020,28,"Croatia","HR",7,"reduction of social security contributions",0,0
2093,2020,28,"Croatia","HR",8,"reimbursable grant",0,0
2094,2020,28,"Croatia","HR",9,"soft loan",0,0
2095,2020,28,"Croatia","HR",10,"subsidised services",0,0
2096,2020,28,"Croatia","HR",11,"tax advantage or tax exemption",0,0
2097,2020,28,"Croatia","HR",12,"tax allowance",0,0
2098,2020,28,"Croatia","HR",13,"tax base reduction",0,0
2099,2020,28,"Croatia","HR",14,"tax rate reduction",0,0
2100,2020,28,"Croatia","HR",15,"other",0,0
